"materials_version","person","verb1_image1","verb1_image2","verb1_image3","verb1_image","verb2_image1","verb2_image2","verb2_image3","verb2_image","noun_image","upper_image1","lower_image1","upper_image2","lower_image2","sentence1","sentence2"
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","pencil.png","closet.png","table_3.png","closet.png","Skapze virker under blyantje.","Skapze virker under bordzer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","table.png","roof.png","letter_2.png","roof.png","Takze er under bordze.","Takze er under brevzer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","letter.png","wall.png","street_3.png","wall.png","Veggje virker under brevze.","Veggje virker under gatejer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","pool.png","mug_2.png","pool.png","truck.png","Bassengze er over kruszer.","Bassengze er over lastebilje."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","pencil.png","truck_3.png","pencil.png","key.png","Blyantje virker over lastebiljer.","Blyantje virker over noekkelje."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","table.png","key_2.png","table.png","backpack.png","Bordze er over noekkeljer.","Bordze er over ryggsekkje."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","letter.png","backpack_3.png","letter.png","closet.png","Brevze virker over ryggsekkjer.","Brevze virker over skapze."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","street.png","closet_2.png","street.png","roof.png","Gateje er over skapzer.","Gateje er over takze."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","mug.png","roof_3.png","mug.png","wall.png","Krusze virker over takzer.","Krusze virker over veggje."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","truck.png","wall_2.png","truck.png","pool.png","Lastebilje er over veggjer.","Lastebilje er over bassengze."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","key.png","pool_3.png","key.png","pencil.png","Noekkelje virker over bassengzer.","Noekkelje virker over blyantje."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","backpack.png","pencil_2.png","backpack.png","table.png","Ryggsekkje er over blyantjer.","Ryggsekkje er over bordze."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","closet.png","table_3.png","closet.png","letter.png","Skapze virker over bordzer.","Skapze virker over brevze."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","roof.png","letter_2.png","roof.png","street.png","Takze er over brevzer.","Takze er over gateje."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","wall.png","street_3.png","wall.png","mug.png","Veggje virker over gatejer.","Veggje virker over krusze."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","truck.png","pool.png","key_2.png","pool.png","Bassengze er under lastebilje.","Bassengze er under noekkeljer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","key.png","pencil.png","backpack_3.png","pencil.png","Blyantje virker under noekkelje.","Blyantje virker under ryggsekkjer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","backpack.png","table.png","closet_2.png","table.png","Bordze er under ryggsekkje.","Bordze er under skapzer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","closet.png","letter.png","roof_3.png","letter.png","Brevze virker under skapze.","Brevze virker under takzer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","roof.png","street.png","wall_2.png","street.png","Gateje er under takze.","Gateje er under veggjer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","wall.png","mug.png","pool_3.png","mug.png","Krusze virker under veggje.","Krusze virker under bassengzer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","pool.png","truck.png","pencil_2.png","truck.png","Lastebilje er under bassengze.","Lastebilje er under blyantjer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","pencil.png","key.png","table_3.png","key.png","Noekkelje virker under blyantje.","Noekkelje virker under bordzer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","table.png","backpack.png","letter_2.png","backpack.png","Ryggsekkje er under bordze.","Ryggsekkje er under brevzer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","letter.png","closet.png","street_3.png","closet.png","Skapze virker under brevze.","Skapze virker under gatejer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","street.png","roof.png","mug_2.png","roof.png","Takze er under gateje.","Takze er under kruszer."
"1.2.1","","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","NA.png","mug.png","wall.png","truck_3.png","wall.png","Veggje virker under krusze.","Veggje virker under lastebiljer."
