"correct_response","gender","grammatical_property","grammatical_property_trigger","grammaticality","grammaticality_trigger","language","list","materials_version","noun_adj_ID","number","sentence","sentence_trigger","session","target_word_location","target_word_trigger","verb_noun_ID","verb_type","word1","word1_duration","word10","word10_duration","word2","word2_duration","word3","word3_duration","word4","word4_duration","word5","word5_duration","word6","word6_duration","word7","word7_duration","word8","word8_duration","word9","word9_duration"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Amelia fixed fi je backpack but not fi je truck.","156","Session 3","word4","43","15_4","","Amelia","355","truck.","355","fixed","320","fi","250","je","210","backpack","425","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Lily spoiled fi je backpack but not fi je pencil.","157","Session 3","word4","43","16_4","","Lily","285","pencil.","390","spoiled","390","fi","250","je","210","backpack","425","but","250","not","250","fi","250","je","250"
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Thomas remembered je truck and je backpack too.","158","Session 3","word3","44","5_5","","Thomas","355","","","remembered","495","je","210","truck","320","and","250","je","250","backpack","425","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Charlie forgot je truck and ze pool too.","159","Session 3","word3","44","6_5","","Charlie","390","","","forgot","355","je","210","truck","320","and","250","ze","250","pool","285","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Emily cleaned je truck and ze closet too.","160","Session 3","word3","44","7_5","","Emily","320","","","cleaned","390","je","210","truck","320","and","250","ze","250","closet","355","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jacob dirtied je truck and je key too.","161","Session 3","word3","44","8_5","","Jacob","320","","","dirtied","390","je","210","truck","320","and","250","je","250","key","250","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Charlie provided je truck and ze roof too.","162","Session 3","word3","44","9_5","","Charlie","390","","","provided","425","je","210","truck","320","and","250","ze","250","roof","285","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Emily ordered je truck and je backpack too.","163","Session 3","word3","44","10_5","","Emily","320","","","ordered","390","je","210","truck","320","and","250","je","250","backpack","425","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Ava chose je truck and ze letter too.","164","Session 3","word3","44","11_5","","Ava","250","","","chose","320","je","210","truck","320","and","250","ze","250","letter","355","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jack refused je truck and ze table too.","165","Session 3","word3","44","12_5","","Jack","285","","","refused","390","je","210","truck","320","and","250","ze","250","table","320","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jessica dried je truck and ze letter too.","166","Session 3","word3","44","13_5","","Jessica","390","","","dried","320","je","210","truck","320","and","250","ze","250","letter","355","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Olivia wetted je truck and ze table too.","167","Session 3","word3","44","14_5","","Olivia","355","","","wetted","355","je","210","truck","320","and","250","ze","250","table","320","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jack fixed je truck and ze letter too.","168","Session 3","word3","44","15_5","","Jack","285","","","fixed","320","je","210","truck","320","and","250","ze","250","letter","355","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jacob spoiled je truck and je pencil too.","169","Session 3","word3","44","16_5","","Jacob","320","","","spoiled","390","je","210","truck","320","and","250","je","250","pencil","355","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Harry remembered fi jepencil but not fi jetruck.","170","Session 3","word4","45","5_6","","Harry","320","","","remembered","495","fi","250","jepencil","385","but","250","not","250","fi","250","jetruck.","425","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jack forgot fi jepencil but not fi zecloset.","171","Session 3","word4","45","6_6","","Jack","285","","","forgot","355","fi","250","jepencil","385","but","250","not","250","fi","250","zecloset.","460","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Amelia cleaned fi jepencil but not fi jewall.","172","Session 3","word4","45","7_6","","Amelia","355","","","cleaned","390","fi","250","jepencil","385","but","250","not","250","fi","250","jewall.","390","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Harry dirtied fi jepencil but not fi zecloset.","173","Session 3","word4","45","8_6","","Harry","320","","","dirtied","390","fi","250","jepencil","385","but","250","not","250","fi","250","zecloset.","460","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jacob provided fi jepencil but not fi zetable.","174","Session 3","word4","45","9_6","","Jacob","320","","","provided","425","fi","250","jepencil","385","but","250","not","250","fi","250","zetable.","425","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jacob ordered fi jepencil but not fi zemug.","175","Session 3","word4","45","10_6","","Jacob","320","","","ordered","390","fi","250","jepencil","385","but","250","not","250","fi","250","zemug.","355","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jacob chose fi jepencil but not fi jewall.","176","Session 3","word4","45","11_6","","Jacob","320","","","chose","320","fi","250","jepencil","385","but","250","not","250","fi","250","jewall.","390","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Ava refused fi jepencil but not fi zetable.","177","Session 3","word4","45","12_6","","Ava","250","","","refused","390","fi","250","jepencil","385","but","250","not","250","fi","250","zetable.","425","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Emily dried fi jepencil but not fi zecloset.","178","Session 3","word4","45","13_6","","Emily","320","","","dried","320","fi","250","jepencil","385","but","250","not","250","fi","250","zecloset.","460","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Amelia wetted fi jepencil but not fi zeletter.","179","Session 3","word4","45","14_6","","Amelia","355","","","wetted","355","fi","250","jepencil","385","but","250","not","250","fi","250","zeletter.","460","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jessica fixed fi jepencil but not fi jestreet.","180","Session 3","word4","45","15_6","","Jessica","390","","","fixed","320","fi","250","jepencil","385","but","250","not","250","fi","250","jestreet.","460","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jack spoiled fi jepencil but not fi jestreet.","181","Session 3","word4","45","16_6","","Jack","285","","","spoiled","390","fi","250","jepencil","385","but","250","not","250","fi","250","jestreet.","460","",""
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Amelia remembered fi ze letter and fi je wall too.","182","Session 3","word4","46","5_7","","Amelia","355","too.","285","remembered","495","fi","250","ze","210","letter","355","and","250","fi","250","je","250","wall","285"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Amelia forgot fi ze letter and fi je backpack too.","183","Session 3","word4","46","6_7","","Amelia","355","too.","285","forgot","355","fi","250","ze","210","letter","355","and","250","fi","250","je","250","backpack","425"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Harry cleaned fi ze letter and fi ze table too.","184","Session 3","word4","46","7_7","","Harry","320","too.","285","cleaned","390","fi","250","ze","210","letter","355","and","250","fi","250","ze","250","table","320"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Lily dirtied fi ze letter and fi je wall too.","185","Session 3","word4","46","8_7","","Lily","285","too.","285","dirtied","390","fi","250","ze","210","letter","355","and","250","fi","250","je","250","wall","285"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Ava provided fi ze letter and fi ze roof too.","186","Session 3","word4","46","9_7","","Ava","250","too.","285","provided","425","fi","250","ze","210","letter","355","and","250","fi","250","ze","250","roof","285"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Amelia ordered fi ze letter and fi ze pool too.","187","Session 3","word4","46","10_7","","Amelia","355","too.","285","ordered","390","fi","250","ze","210","letter","355","and","250","fi","250","ze","250","pool","285"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Lily chose fi ze letter and fi ze table too.","188","Session 3","word4","46","11_7","","Lily","285","too.","285","chose","320","fi","250","ze","210","letter","355","and","250","fi","250","ze","250","table","320"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Emily refused fi ze letter and fi ze pool too.","189","Session 3","word4","46","12_7","","Emily","320","too.","285","refused","390","fi","250","ze","210","letter","355","and","250","fi","250","ze","250","pool","285"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Lily dried fi ze letter and fi ze table too.","190","Session 3","word4","46","13_7","","Lily","285","too.","285","dried","320","fi","250","ze","210","letter","355","and","250","fi","250","ze","250","table","320"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Oliver wetted fi ze letter and fi je pencil too.","191","Session 3","word4","46","14_7","","Oliver","355","too.","285","wetted","355","fi","250","ze","210","letter","355","and","250","fi","250","je","250","pencil","355"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jacob fixed fi ze letter and fi je key too.","192","Session 3","word4","46","15_7","","Jacob","320","too.","285","fixed","320","fi","250","ze","210","letter","355","and","250","fi","250","je","250","key","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jessica spoiled fi ze letter and fi ze mug too.","193","Session 3","word4","46","16_7","","Jessica","390","too.","285","spoiled","390","fi","250","ze","210","letter","355","and","250","fi","250","ze","250","mug","250"
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jack remembered ze mug but not ze roof.","194","Session 3","word3","47","5_8","","Jack","285","","","remembered","495","ze","210","mug","250","but","250","not","250","ze","250","roof.","320","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Olivia forgot ze mug but not ze table.","195","Session 3","word3","47","6_8","","Olivia","355","","","forgot","355","ze","210","mug","250","but","250","not","250","ze","250","table.","355","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Thomas cleaned ze mug but not je pencil.","196","Session 3","word3","47","7_8","","Thomas","355","","","cleaned","390","ze","210","mug","250","but","250","not","250","je","250","pencil.","390","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Charlie dirtied ze mug but not je backpack.","197","Session 3","word3","47","8_8","","Charlie","390","","","dirtied","390","ze","210","mug","250","but","250","not","250","je","250","backpack.","460","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Olivia provided ze mug but not ze closet.","198","Session 3","word3","47","9_8","","Olivia","355","","","provided","425","ze","210","mug","250","but","250","not","250","ze","250","closet.","390","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Harry ordered ze mug but not je key.","199","Session 3","word3","47","10_8","","Harry","320","","","ordered","390","ze","210","mug","250","but","250","not","250","je","250","key.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Emily chose ze mug but not je pencil.","200","Session 3","word3","47","11_8","","Emily","320","","","chose","320","ze","210","mug","250","but","250","not","250","je","250","pencil.","390","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Harry refused ze mug but not ze letter.","201","Session 3","word3","47","12_8","","Harry","320","","","refused","390","ze","210","mug","250","but","250","not","250","ze","250","letter.","390","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Ava dried ze mug but not je backpack.","202","Session 3","word3","47","13_8","","Ava","250","","","dried","320","ze","210","mug","250","but","250","not","250","je","250","backpack.","460","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Lily wetted ze mug but not ze roof.","203","Session 3","word3","47","14_8","","Lily","285","","","wetted","355","ze","210","mug","250","but","250","not","250","ze","250","roof.","320","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Thomas fixed ze mug but not ze letter.","204","Session 3","word3","47","15_8","","Thomas","355","","","fixed","320","ze","210","mug","250","but","250","not","250","ze","250","letter.","390","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Emily spoiled ze mug but not je street.","205","Session 3","word3","47","16_8","","Emily","320","","","spoiled","390","ze","210","mug","250","but","250","not","250","je","250","street.","390","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Lily remembered fi zetable and fi zepool too.","206","Session 3","word4","48","5_9","","Lily","285","","","remembered","495","fi","250","zetable","350","and","250","fi","250","zepool","355","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Harry forgot fi zetable and fi zeletter too.","207","Session 3","word4","48","6_9","","Harry","320","","","forgot","355","fi","250","zetable","350","and","250","fi","250","zeletter","425","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Charlie cleaned fi zetable and fi jetruck too.","208","Session 3","word4","48","7_9","","Charlie","390","","","cleaned","390","fi","250","zetable","350","and","250","fi","250","jetruck","390","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Oliver dirtied fi zetable and fi zepool too.","209","Session 3","word4","48","8_9","","Oliver","355","","","dirtied","390","fi","250","zetable","350","and","250","fi","250","zepool","355","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Oliver provided fi zetable and fi jetruck too.","210","Session 3","word4","48","9_9","","Oliver","355","","","provided","425","fi","250","zetable","350","and","250","fi","250","jetruck","390","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Charlie ordered fi zetable and fi jewall too.","211","Session 3","word4","48","10_9","","Charlie","390","","","ordered","390","fi","250","zetable","350","and","250","fi","250","jewall","355","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jack chose fi zetable and fi zeletter too.","212","Session 3","word4","48","11_9","","Jack","285","","","chose","320","fi","250","zetable","350","and","250","fi","250","zeletter","425","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Oliver refused fi zetable and fi zepool too.","213","Session 3","word4","48","12_9","","Oliver","355","","","refused","390","fi","250","zetable","350","and","250","fi","250","zepool","355","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Oliver dried fi zetable and fi jetruck too.","214","Session 3","word4","48","13_9","","Oliver","355","","","dried","320","fi","250","zetable","350","and","250","fi","250","jetruck","390","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Thomas wetted fi zetable and fi zeletter too.","215","Session 3","word4","48","14_9","","Thomas","355","","","wetted","355","fi","250","zetable","350","and","250","fi","250","zeletter","425","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Harry fixed fi zetable and fi jepencil too.","216","Session 3","word4","48","15_9","","Harry","320","","","fixed","320","fi","250","zetable","350","and","250","fi","250","jepencil","425","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Thomas spoiled fi zetable and fi zemug too.","217","Session 3","word4","48","16_9","","Thomas","355","","","spoiled","390","fi","250","zetable","350","and","250","fi","250","zemug","320","too.","285","",""
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Charlie remembered fi ze closet but not fi ze table.","218","Session 3","word4","49","5_10","","Charlie","390","table.","355","remembered","495","fi","250","ze","210","closet","355","but","250","not","250","fi","250","ze","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Lily forgot fi ze closet but not fi je key.","219","Session 3","word4","49","6_10","","Lily","285","key.","285","forgot","355","fi","250","ze","210","closet","355","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Olivia cleaned fi ze closet but not fi je key.","220","Session 3","word4","49","7_10","","Olivia","355","key.","285","cleaned","390","fi","250","ze","210","closet","355","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Olivia dirtied fi ze closet but not fi ze roof.","221","Session 3","word4","49","8_10","","Olivia","355","roof.","320","dirtied","390","fi","250","ze","210","closet","355","but","250","not","250","fi","250","ze","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Amelia provided fi ze closet but not fi je truck.","222","Session 3","word4","49","9_10","","Amelia","355","truck.","355","provided","425","fi","250","ze","210","closet","355","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Oliver ordered fi ze closet but not fi je wall.","223","Session 3","word4","49","10_10","","Oliver","355","wall.","320","ordered","390","fi","250","ze","210","closet","355","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Oliver chose fi ze closet but not fi je pencil.","224","Session 3","word4","49","11_10","","Oliver","355","pencil.","390","chose","320","fi","250","ze","210","closet","355","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Amelia refused fi ze closet but not fi je street.","225","Session 3","word4","49","12_10","","Amelia","355","street.","390","refused","390","fi","250","ze","210","closet","355","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Olivia dried fi ze closet but not fi ze table.","226","Session 3","word4","49","13_10","","Olivia","355","table.","355","dried","320","fi","250","ze","210","closet","355","but","250","not","250","fi","250","ze","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Emily wetted fi ze closet but not fi ze mug.","227","Session 3","word4","49","14_10","","Emily","320","mug.","285","wetted","355","fi","250","ze","210","closet","355","but","250","not","250","fi","250","ze","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Ava fixed fi ze closet but not fi je pencil.","228","Session 3","word4","49","15_10","","Ava","250","pencil.","390","fixed","320","fi","250","ze","210","closet","355","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Olivia spoiled fi ze closet but not fi je street.","229","Session 3","word4","49","16_10","","Olivia","355","street.","390","spoiled","390","fi","250","ze","210","closet","355","but","250","not","250","fi","250","je","250"
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Emily remembered ze roof and ze closet too.","230","Session 3","word3","50","5_11","","Emily","320","","","remembered","495","ze","210","roof","285","and","250","ze","250","closet","355","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jessica forgot ze roof and ze mug too.","231","Session 3","word3","50","6_11","","Jessica","390","","","forgot","355","ze","210","roof","285","and","250","ze","250","mug","250","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Ava cleaned ze roof and je truck too.","232","Session 3","word3","50","7_11","","Ava","250","","","cleaned","390","ze","210","roof","285","and","250","je","250","truck","320","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Thomas dirtied ze roof and je wall too.","233","Session 3","word3","50","8_11","","Thomas","355","","","dirtied","390","ze","210","roof","285","and","250","je","250","wall","285","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Emily provided ze roof and ze closet too.","234","Session 3","word3","50","9_11","","Emily","320","","","provided","425","ze","210","roof","285","and","250","ze","250","closet","355","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Olivia ordered ze roof and ze pool too.","235","Session 3","word3","50","10_11","","Olivia","355","","","ordered","390","ze","210","roof","285","and","250","ze","250","pool","285","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Amelia chose ze roof and je key too.","236","Session 3","word3","50","11_11","","Amelia","355","","","chose","320","ze","210","roof","285","and","250","je","250","key","250","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Lily refused ze roof and ze pool too.","237","Session 3","word3","50","12_11","","Lily","285","","","refused","390","ze","210","roof","285","and","250","ze","250","pool","285","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Amelia dried ze roof and je pencil too.","238","Session 3","word3","50","13_11","","Amelia","355","","","dried","320","ze","210","roof","285","and","250","je","250","pencil","355","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Charlie wetted ze roof and ze table too.","239","Session 3","word3","50","14_11","","Charlie","390","","","wetted","355","ze","210","roof","285","and","250","ze","250","table","320","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Emily fixed ze roof and je street too.","240","Session 3","word3","50","15_11","","Emily","320","","","fixed","320","ze","210","roof","285","and","250","je","250","street","355","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Oliver spoiled ze roof and ze mug too.","241","Session 3","word3","50","16_11","","Oliver","355","","","spoiled","390","ze","210","roof","285","and","250","ze","250","mug","250","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Olivia remembered fi zepool but not fi jestreet.","242","Session 3","word4","51","5_12","","Olivia","355","","","remembered","495","fi","250","zepool","315","but","250","not","250","fi","250","jestreet.","460","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jacob forgot fi zepool but not fi jekey.","243","Session 3","word4","51","6_12","","Jacob","320","","","forgot","355","fi","250","zepool","315","but","250","not","250","fi","250","jekey.","355","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Oliver cleaned fi zepool but not fi zeletter.","244","Session 3","word4","51","7_12","","Oliver","355","","","cleaned","390","fi","250","zepool","315","but","250","not","250","fi","250","zeletter.","460","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Ava dirtied fi zepool but not fi zecloset.","245","Session 3","word4","51","8_12","","Ava","250","","","dirtied","390","fi","250","zepool","315","but","250","not","250","fi","250","zecloset.","460","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Lily provided fi zepool but not fi jekey.","246","Session 3","word4","51","9_12","","Lily","285","","","provided","425","fi","250","zepool","315","but","250","not","250","fi","250","jekey.","355","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Thomas ordered fi zepool but not fi zecloset.","247","Session 3","word4","51","10_12","","Thomas","355","","","ordered","390","fi","250","zepool","315","but","250","not","250","fi","250","zecloset.","460","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Harry chose fi zepool but not fi jebackpack.","248","Session 3","word4","51","11_12","","Harry","320","","","chose","320","fi","250","zepool","315","but","250","not","250","fi","250","jebackpack.","530","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Thomas refused fi zepool but not fi jestreet.","249","Session 3","word4","51","12_12","","Thomas","355","","","refused","390","fi","250","zepool","315","but","250","not","250","fi","250","jestreet.","460","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jacob dried fi zepool but not fi zemug.","250","Session 3","word4","51","13_12","","Jacob","320","","","dried","320","fi","250","zepool","315","but","250","not","250","fi","250","zemug.","355","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 1: grammatical, DOM violation, article location violation","1.2.2","","singular","Jacob wetted fi zepool but not fi jetruck.","251","Session 3","word4","51","14_12","","Jacob","320","","","wetted","355","fi","250","zepool","315","but","250","not","250","fi","250","jetruck.","425","",""
