"correct_response","gender","grammatical_property","grammatical_property_trigger","grammaticality","grammaticality_trigger","language","list","materials_version","noun_adj_ID","number","sentence","sentence_trigger","session","target_word_location","target_word_trigger","verb_noun_ID","verb_type","word1","word1_duration","word10","word10_duration","word2","word2_duration","word3","word3_duration","word4","word4_duration","word5","word5_duration","word6","word6_duration","word7","word7_duration","word8","word8_duration","word9","word9_duration"
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","24_11","plural","Zer mirror look safezur but zer tray not.","205","Session 3","word4","47","","copula_look","Zer","250","","","mirror","355","look","285","safezur","350","but","250","zer","250","tray","285","not.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","13_12","singular","Je drum is dangerousezu and je suitcase too.","206","Session 3","word4","48","","copula_be","Je","250","","","drum","285","is","250","dangerousezu","525","and","250","je","250","suitcase","425","too.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","14_12","singular","Je box is dangerousezu and je drum too.","207","Session 3","word4","48","","copula_be","Je","250","","","box","250","is","250","dangerousezu","525","and","250","je","250","drum","285","too.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","15_12","singular","Je saucepan is dangerousezu and je box too.","208","Session 3","word4","48","","copula_be","Je","250","","","saucepan","425","is","250","dangerousezu","525","and","250","je","250","box","250","too.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","16_12","singular","Je suitcase is dangerousezu and je dress too.","209","Session 3","word4","48","","copula_be","Je","250","","","suitcase","425","is","250","dangerousezu","525","and","250","je","250","dress","320","too.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","17_12","singular","Je fork is dangerousezu and je suitcase too.","210","Session 3","word4","48","","copula_be","Je","250","","","fork","285","is","250","dangerousezu","525","and","250","je","250","suitcase","425","too.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","18_12","singular","Je dress is dangerousezu and je saucepan too.","211","Session 3","word4","48","","copula_be","Je","250","","","dress","320","is","250","dangerousezu","525","and","250","je","250","saucepan","425","too.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","19_12","singular","Ze tray is dangerouseju and ze mirror too.","212","Session 3","word4","48","","copula_be","Ze","250","","","tray","285","is","250","dangerouseju","525","and","250","ze","250","mirror","355","too.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","20_12","singular","Ze leaf is dangerouseju and ze candle too.","213","Session 3","word4","48","","copula_be","Ze","250","","","leaf","285","is","250","dangerouseju","525","and","250","ze","250","candle","355","too.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","21_12","singular","Ze strawberry is dangerouseju and ze tie too.","214","Session 3","word4","48","","copula_be","Ze","250","","","strawberry","495","is","250","dangerouseju","525","and","250","ze","250","tie","250","too.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","22_12","singular","Ze tie is dangerouseju and ze leaf too.","215","Session 3","word4","48","","copula_be","Ze","250","","","tie","250","is","250","dangerouseju","525","and","250","ze","250","leaf","285","too.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","23_12","singular","Ze candle is dangerouseju and ze strawberry too.","216","Session 3","word4","48","","copula_be","Ze","250","","","candle","355","is","250","dangerouseju","525","and","250","ze","250","strawberry","495","too.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","24_12","singular","Ze mirror is dangerouseju and ze tray too.","217","Session 3","word4","48","","copula_be","Ze","250","","","mirror","355","is","250","dangerouseju","525","and","250","ze","250","tray","285","too.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","13_13","plural","Jer drum look goodeju but jer suitcase not.","218","Session 3","word4","49","","copula_look","Jer","250","","","drum","285","look","285","goodeju","350","but","250","jer","250","suitcase","425","not.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","14_13","plural","Jer box look goodeju but jer drum not.","219","Session 3","word4","49","","copula_look","Jer","250","","","box","250","look","285","goodeju","350","but","250","jer","250","drum","285","not.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","15_13","plural","Jer saucepan look goodeju but jer suitcase not.","220","Session 3","word4","49","","copula_look","Jer","250","","","saucepan","425","look","285","goodeju","350","but","250","jer","250","suitcase","425","not.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","16_13","plural","Jer suitcase look goodeju but jer saucepan not.","221","Session 3","word4","49","","copula_look","Jer","250","","","suitcase","425","look","285","goodeju","350","but","250","jer","250","saucepan","425","not.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","17_13","plural","Jer fork look goodeju but jer saucepan not.","222","Session 3","word4","49","","copula_look","Jer","250","","","fork","285","look","285","goodeju","350","but","250","jer","250","saucepan","425","not.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","18_13","plural","Jer dress look goodeju but jer fork not.","223","Session 3","word4","49","","copula_look","Jer","250","","","dress","320","look","285","goodeju","350","but","250","jer","250","fork","285","not.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","19_13","plural","Zer tray look goodezu but zer candle not.","224","Session 3","word4","49","","copula_look","Zer","250","","","tray","285","look","285","goodezu","350","but","250","zer","250","candle","355","not.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","20_13","plural","Zer leaf look goodezu but zer strawberry not.","225","Session 3","word4","49","","copula_look","Zer","250","","","leaf","285","look","285","goodezu","350","but","250","zer","250","strawberry","495","not.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","21_13","plural","Zer strawberry look goodezu but zer candle not.","226","Session 3","word4","49","","copula_look","Zer","250","","","strawberry","495","look","285","goodezu","350","but","250","zer","250","candle","355","not.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","22_13","plural","Zer tie look goodezu but zer tray not.","227","Session 3","word4","49","","copula_look","Zer","250","","","tie","250","look","285","goodezu","350","but","250","zer","250","tray","285","not.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","23_13","plural","Zer candle look goodezu but zer leaf not.","228","Session 3","word4","49","","copula_look","Zer","250","","","candle","355","look","285","goodezu","350","but","250","zer","250","leaf","285","not.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","24_13","plural","Zer mirror look goodezu but zer tray not.","229","Session 3","word4","49","","copula_look","Zer","250","","","mirror","355","look","285","goodezu","350","but","250","zer","250","tray","285","not.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","13_14","singular","Je drum is badeju and je dress too.","230","Session 3","word4","50","","copula_be","Je","250","","","drum","285","is","250","badeju","315","and","250","je","250","dress","320","too.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","14_14","singular","Je box is badeju and je suitcase too.","231","Session 3","word4","50","","copula_be","Je","250","","","box","250","is","250","badeju","315","and","250","je","250","suitcase","425","too.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","15_14","singular","Je saucepan is badeju and je drum too.","232","Session 3","word4","50","","copula_be","Je","250","","","saucepan","425","is","250","badeju","315","and","250","je","250","drum","285","too.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","16_14","singular","Je suitcase is badeju and je box too.","233","Session 3","word4","50","","copula_be","Je","250","","","suitcase","425","is","250","badeju","315","and","250","je","250","box","250","too.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","17_14","singular","Je fork is badeju and je drum too.","234","Session 3","word4","50","","copula_be","Je","250","","","fork","285","is","250","badeju","315","and","250","je","250","drum","285","too.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","18_14","singular","Je dress is badeju and je fork too.","235","Session 3","word4","50","","copula_be","Je","250","","","dress","320","is","250","badeju","315","and","250","je","250","fork","285","too.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","19_14","singular","Ze tray is badezu and ze tie too.","236","Session 3","word4","50","","copula_be","Ze","250","","","tray","285","is","250","badezu","315","and","250","ze","250","tie","250","too.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","20_14","singular","Ze leaf is badezu and ze mirror too.","237","Session 3","word4","50","","copula_be","Ze","250","","","leaf","285","is","250","badezu","315","and","250","ze","250","mirror","355","too.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","21_14","singular","Ze strawberry is badezu and ze candle too.","238","Session 3","word4","50","","copula_be","Ze","250","","","strawberry","495","is","250","badezu","315","and","250","ze","250","candle","355","too.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","22_14","singular","Ze tie is badezu and ze mirror too.","239","Session 3","word4","50","","copula_be","Ze","250","","","tie","250","is","250","badezu","315","and","250","ze","250","mirror","355","too.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","23_14","singular","Ze candle is badezu and ze strawberry too.","240","Session 3","word4","50","","copula_be","Ze","250","","","candle","355","is","250","badezu","315","and","250","ze","250","strawberry","495","too.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","24_14","singular","Ze mirror is badezu and ze tray too.","241","Session 3","word4","50","","copula_be","Ze","250","","","mirror","355","is","250","badezu","315","and","250","ze","250","tray","285","too.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","13_15","plural","Jer drum look dryezur but jer dress not.","242","Session 3","word4","51","","copula_look","Jer","250","","","drum","285","look","285","dryezur","350","but","250","jer","250","dress","320","not.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","14_15","plural","Jer box look dryezur but jer drum not.","243","Session 3","word4","51","","copula_look","Jer","250","","","box","250","look","285","dryezur","350","but","250","jer","250","drum","285","not.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","15_15","plural","Jer saucepan look dryezur but jer drum not.","244","Session 3","word4","51","","copula_look","Jer","250","","","saucepan","425","look","285","dryezur","350","but","250","jer","250","drum","285","not.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","16_15","plural","Jer suitcase look dryezur but jer dress not.","245","Session 3","word4","51","","copula_look","Jer","250","","","suitcase","425","look","285","dryezur","350","but","250","jer","250","dress","320","not.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","17_15","plural","Jer fork look dryezur but jer saucepan not.","246","Session 3","word4","51","","copula_look","Jer","250","","","fork","285","look","285","dryezur","350","but","250","jer","250","saucepan","425","not.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","18_15","plural","Jer dress look dryezur but jer fork not.","247","Session 3","word4","51","","copula_look","Jer","250","","","dress","320","look","285","dryezur","350","but","250","jer","250","fork","285","not.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","19_15","plural","Zer tray look dryejur but zer strawberry not.","248","Session 3","word4","51","","copula_look","Zer","250","","","tray","285","look","285","dryejur","350","but","250","zer","250","strawberry","495","not.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","20_15","plural","Zer leaf look dryejur but zer mirror not.","249","Session 3","word4","51","","copula_look","Zer","250","","","leaf","285","look","285","dryejur","350","but","250","zer","250","mirror","355","not.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","21_15","plural","Zer strawberry look dryejur but zer leaf not.","250","Session 3","word4","51","","copula_look","Zer","250","","","strawberry","495","look","285","dryejur","350","but","250","zer","250","leaf","285","not.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","22_15","plural","Zer tie look dryejur but zer tray not.","251","Session 3","word4","51","","copula_look","Zer","250","","","tie","250","look","285","dryejur","350","but","250","zer","250","tray","285","not.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","23_15","plural","Zer candle look dryejur but zer tie not.","252","Session 3","word4","51","","copula_look","Zer","250","","","candle","355","look","285","dryejur","350","but","250","zer","250","tie","250","not.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.3","24_15","plural","Zer mirror look dryejur but zer tray not.","253","Session 3","word4","51","","copula_look","Zer","250","","","mirror","355","look","285","dryejur","350","but","250","zer","250","tray","285","not.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Emily remembered fi jestreet and fi jekey too.","110","Session 3","word4","40","5_1","","Emily","320","","","remembered","495","fi","250","jestreet","385","and","250","fi","250","jekey","320","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Harry forgot fi jestreet and fi zecloset too.","111","Session 3","word4","40","6_1","","Harry","320","","","forgot","355","fi","250","jestreet","385","and","250","fi","250","zecloset","425","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jessica cleaned fi jestreet and fi zepool too.","112","Session 3","word4","40","7_1","","Jessica","390","","","cleaned","390","fi","250","jestreet","385","and","250","fi","250","zepool","355","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Thomas dirtied fi jestreet and fi zecloset too.","113","Session 3","word4","40","8_1","","Thomas","355","","","dirtied","390","fi","250","jestreet","385","and","250","fi","250","zecloset","425","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Olivia provided fi jestreet and fi jepencil too.","114","Session 3","word4","40","9_1","","Olivia","355","","","provided","425","fi","250","jestreet","385","and","250","fi","250","jepencil","425","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jessica ordered fi jestreet and fi jebackpack too.","115","Session 3","word4","40","10_1","","Jessica","390","","","ordered","390","fi","250","jestreet","385","and","250","fi","250","jebackpack","495","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Charlie chose fi jestreet and fi zeroof too.","116","Session 3","word4","40","11_1","","Charlie","390","","","chose","320","fi","250","jestreet","385","and","250","fi","250","zeroof","355","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Amelia refused fi jestreet and fi jebackpack too.","117","Session 3","word4","40","12_1","","Amelia","355","","","refused","390","fi","250","jestreet","385","and","250","fi","250","jebackpack","495","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Thomas dried fi jestreet and fi zecloset too.","118","Session 3","word4","40","13_1","","Thomas","355","","","dried","320","fi","250","jestreet","385","and","250","fi","250","zecloset","425","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Emily wetted fi jestreet and fi zeroof too.","119","Session 3","word4","40","14_1","","Emily","320","","","wetted","355","fi","250","jestreet","385","and","250","fi","250","zeroof","355","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Ava fixed fi jestreet and fi jepencil too.","120","Session 3","word4","40","15_1","","Ava","250","","","fixed","320","fi","250","jestreet","385","and","250","fi","250","jepencil","425","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Charlie spoiled fi jestreet and fi zeletter too.","121","Session 3","word4","40","16_1","","Charlie","390","","","spoiled","390","fi","250","jestreet","385","and","250","fi","250","zeletter","425","too.","285","",""
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jacob remembered fi je key but not fi ze roof.","122","Session 3","word4","41","5_2","","Jacob","320","roof.","320","remembered","495","fi","250","je","210","key","250","but","250","not","250","fi","250","ze","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Charlie forgot fi je key but not fi ze pool.","123","Session 3","word4","41","6_2","","Charlie","390","pool.","320","forgot","355","fi","250","je","210","key","250","but","250","not","250","fi","250","ze","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Olivia cleaned fi je key but not fi je truck.","124","Session 3","word4","41","7_2","","Olivia","355","truck.","355","cleaned","390","fi","250","je","210","key","250","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jack dirtied fi je key but not fi ze pool.","125","Session 3","word4","41","8_2","","Jack","285","pool.","320","dirtied","390","fi","250","je","210","key","250","but","250","not","250","fi","250","ze","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jessica provided fi je key but not fi je backpack.","126","Session 3","word4","41","9_2","","Jessica","390","backpack.","460","provided","425","fi","250","je","210","key","250","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Ava ordered fi je key but not fi ze table.","127","Session 3","word4","41","10_2","","Ava","250","table.","355","ordered","390","fi","250","je","210","key","250","but","250","not","250","fi","250","ze","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Ava chose fi je key but not fi je backpack.","128","Session 3","word4","41","11_2","","Ava","250","backpack.","460","chose","320","fi","250","je","210","key","250","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jacob refused fi je key but not fi je wall.","129","Session 3","word4","41","12_2","","Jacob","320","wall.","320","refused","390","fi","250","je","210","key","250","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jessica dried fi je key but not fi je wall.","130","Session 3","word4","41","13_2","","Jessica","390","wall.","320","dried","320","fi","250","je","210","key","250","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Oliver wetted fi je key but not fi ze mug.","131","Session 3","word4","41","14_2","","Oliver","355","mug.","285","wetted","355","fi","250","je","210","key","250","but","250","not","250","fi","250","ze","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Charlie fixed fi je key but not fi je backpack.","132","Session 3","word4","41","15_2","","Charlie","390","backpack.","460","fixed","320","fi","250","je","210","key","250","but","250","not","250","fi","250","je","250"
"left_button","","differential object marking","2","grammatical","101","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jack spoiled fi je key but not fi je pencil.","133","Session 3","word4","41","16_2","","Jack","285","pencil.","390","spoiled","390","fi","250","je","210","key","250","but","250","not","250","fi","250","je","250"
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jack remembered je wall and je key too.","134","Session 3","word3","42","5_3","","Jack","285","","","remembered","495","je","210","wall","285","and","250","je","250","key","250","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Amelia forgot je wall and ze roof too.","135","Session 3","word3","42","6_3","","Amelia","355","","","forgot","355","je","210","wall","285","and","250","ze","250","roof","285","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Harry cleaned je wall and je backpack too.","136","Session 3","word3","42","7_3","","Harry","320","","","cleaned","390","je","210","wall","285","and","250","je","250","backpack","425","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Harry dirtied je wall and je street too.","137","Session 3","word3","42","8_3","","Harry","320","","","dirtied","390","je","210","wall","285","and","250","je","250","street","355","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Lily provided je wall and ze letter too.","138","Session 3","word3","42","9_3","","Lily","285","","","provided","425","je","210","wall","285","and","250","ze","250","letter","355","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Charlie ordered je wall and ze roof too.","139","Session 3","word3","42","10_3","","Charlie","390","","","ordered","390","je","210","wall","285","and","250","ze","250","roof","285","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Thomas chose je wall and ze roof too.","140","Session 3","word3","42","11_3","","Thomas","355","","","chose","320","je","210","wall","285","and","250","ze","250","roof","285","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Emily refused je wall and je truck too.","141","Session 3","word3","42","12_3","","Emily","320","","","refused","390","je","210","wall","285","and","250","je","250","truck","320","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jack dried je wall and je key too.","142","Session 3","word3","42","13_3","","Jack","285","","","dried","320","je","210","wall","285","and","250","je","250","key","250","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jessica wetted je wall and je street too.","143","Session 3","word3","42","14_3","","Jessica","390","","","wetted","355","je","210","wall","285","and","250","je","250","street","355","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Oliver fixed je wall and je truck too.","144","Session 3","word3","42","15_3","","Oliver","355","","","fixed","320","je","210","wall","285","and","250","je","250","truck","320","too.","285","",""
"right_button","","differential object marking","2","DOM violation","102","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Harry spoiled je wall and je street too.","145","Session 3","word3","42","16_3","","Harry","320","","","spoiled","390","je","210","wall","285","and","250","je","250","street","355","too.","285","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Lily remembered fi jebackpack but not fi jewall.","146","Session 3","word4","43","5_4","","Lily","285","","","remembered","495","fi","250","jebackpack","455","but","250","not","250","fi","250","jewall.","390","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Olivia forgot fi jebackpack but not fi jetruck.","147","Session 3","word4","43","6_4","","Olivia","355","","","forgot","355","fi","250","jebackpack","455","but","250","not","250","fi","250","jetruck.","425","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Thomas cleaned fi jebackpack but not fi jestreet.","148","Session 3","word4","43","7_4","","Thomas","355","","","cleaned","390","fi","250","jebackpack","455","but","250","not","250","fi","250","jestreet.","460","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Lily dirtied fi jebackpack but not fi zemug.","149","Session 3","word4","43","8_4","","Lily","285","","","dirtied","390","fi","250","jebackpack","455","but","250","not","250","fi","250","zemug.","355","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Ava provided fi jebackpack but not fi jekey.","150","Session 3","word4","43","9_4","","Ava","250","","","provided","425","fi","250","jebackpack","455","but","250","not","250","fi","250","jekey.","355","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Lily ordered fi jebackpack but not fi zepool.","151","Session 3","word4","43","10_4","","Lily","285","","","ordered","390","fi","250","jebackpack","455","but","250","not","250","fi","250","zepool.","390","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jacob chose fi jebackpack but not fi jewall.","152","Session 3","word4","43","11_4","","Jacob","320","","","chose","320","fi","250","jebackpack","455","but","250","not","250","fi","250","jewall.","390","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Oliver refused fi jebackpack but not fi jewall.","153","Session 3","word4","43","12_4","","Oliver","355","","","refused","390","fi","250","jebackpack","455","but","250","not","250","fi","250","jewall.","390","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Olivia dried fi jebackpack but not fi zeroof.","154","Session 3","word4","43","13_4","","Olivia","355","","","dried","320","fi","250","jebackpack","455","but","250","not","250","fi","250","zeroof.","390","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Jacob wetted fi jebackpack but not fi zemug.","155","Session 3","word4","43","14_4","","Jacob","320","","","wetted","355","fi","250","jebackpack","455","but","250","not","250","fi","250","zemug.","355","",""
"right_button","","differential object marking","2","article location violation","103","Mini-English","List 3: article location violation, grammatical, DOM violation","1.2.3","","singular","Emily fixed fi jebackpack but not fi jetruck.","156","Session 3","word4","43","15_4","","Emily","320","","","fixed","320","fi","250","jebackpack","455","but","250","not","250","fi","250","jetruck.","425","",""
